time /s	I /mA	E /V
97.400	209.889	3.193
97.600	209.888	3.193
97.800	209.889	3.193
98.000	209.891	3.193
98.200	209.891	3.193
98.400	209.890	3.193
98.600	209.889	3.193
98.800	209.890	3.193
99.000	209.889	3.193
99.200	209.889	3.193
99.400	209.889	3.193
99.600	209.890	3.193
99.800	209.890	3.193
100.000	209.890	3.194
100.200	209.889	3.194
100.400	209.888	3.194
100.600	209.888	3.194
100.800	209.887	3.194
101.000	209.888	3.194
101.200	209.889	3.194
101.400	209.891	3.194
101.600	209.893	3.194
101.800	209.891	3.194
102.000	209.891	3.194
102.200	209.890	3.194
102.400	209.890	3.194
102.600	209.890	3.194
102.800	209.889	3.194
103.000	209.890	3.194
103.200	209.889	3.194
103.400	209.889	3.194
103.600	209.888	3.195
103.800	209.890	3.195
104.000	209.888	3.195
104.200	209.891	3.195
104.400	209.890	3.195
104.600	209.891	3.195
104.800	209.889	3.195
105.000	209.889	3.195
105.200	209.890	3.195
105.400	209.890	3.195
105.600	209.890	3.195
105.800	209.889	3.195
106.000	209.887	3.195
106.200	209.890	3.195
106.400	209.888	3.195
106.600	209.889	3.195
106.800	209.888	3.195
107.000	209.887	3.195
107.200	209.889	3.195
107.400	209.889	3.196
107.600	209.891	3.196
107.800	209.888	3.196
108.000	209.888	3.196
108.200	209.890	3.196
108.400	209.890	3.196
108.600	209.889	3.196
108.800	209.890	3.196
109.000	209.888	3.196
109.200	209.888	3.196
109.400	209.891	3.196
109.600	209.890	3.196
109.800	209.889	3.196
110.000	209.890	3.196
110.200	209.889	3.196
110.400	209.890	3.196
110.600	209.891	3.196
110.800	209.890	3.196
111.000	209.891	3.196
111.200	209.892	3.197
111.400	209.891	3.197
111.600	209.889	3.197
111.800	209.890	3.197
112.000	209.890	3.197
112.200	209.891	3.197
112.400	209.891	3.197
112.600	209.892	3.197
112.800	209.891	3.197
113.000	209.891	3.197
113.200	209.889	3.197
113.400	209.892	3.197
113.600	209.890	3.197
113.800	209.892	3.197
114.000	209.891	3.197
114.200	209.891	3.197
114.400	209.890	3.197
114.600	209.890	3.197
114.800	209.891	3.197
115.000	209.890	3.197
115.200	209.889	3.198
115.400	209.890	3.198
115.600	209.890	3.198
115.800	209.890	3.198
116.000	209.891	3.198
116.200	209.891	3.198
116.400	209.890	3.198
116.600	209.890	3.198
116.800	209.889	3.198
117.000	209.890	3.198
117.200	209.891	3.198
117.400	209.890	3.198
117.600	209.890	3.198
117.800	209.888	3.198
118.000	209.889	3.198
118.200	209.891	3.198
118.400	209.890	3.198
118.600	209.889	3.198
118.800	209.890	3.199
119.000	209.889	3.199
119.200	209.889	3.199
119.400	209.889	3.199
119.600	209.892	3.199
119.800	209.890	3.199
120.000	209.888	3.199
120.200	209.889	3.199
120.400	209.891	3.199
120.600	209.890	3.199
120.800	209.892	3.199
121.000	209.892	3.199
121.200	209.891	3.199
121.400	209.891	3.199
121.600	209.890	3.199
121.800	209.892	3.199
122.000	209.891	3.199
122.200	209.890	3.199
122.400	209.891	3.199
122.600	209.890	3.200
122.800	209.891	3.200
123.000	209.891	3.200
123.200	209.891	3.200
123.400	209.890	3.200
123.600	209.892	3.200
123.800	209.894	3.200
124.000	209.890	3.200
124.200	209.892	3.200
124.400	209.891	3.200
124.600	209.889	3.200
124.800	209.891	3.200
125.000	209.890	3.200
125.200	209.889	3.200
125.400	209.889	3.200
125.600	209.890	3.200
125.800	209.890	3.200
126.000	209.891	3.200
126.200	209.889	3.200
126.400	209.889	3.201
126.600	209.888	3.201
126.800	209.890	3.201
127.000	209.890	3.201
127.200	209.888	3.201
127.400	209.890	3.201
127.600	209.889	3.201
127.800	209.890	3.201
128.000	209.891	3.201
128.200	209.890	3.201
128.400	209.889	3.201
128.600	209.890	3.201
128.800	209.890	3.201
129.000	209.888	3.201
129.200	209.890	3.201
129.400	209.889	3.201
129.600	209.890	3.201
129.800	209.889	3.201
130.000	209.890	3.201
130.200	209.889	3.202
130.400	209.889	3.202
130.600	209.892	3.202
130.800	209.892	3.202
131.000	209.890	3.202
131.200	209.890	3.202
131.400	209.890	3.202
131.600	209.890	3.202
131.800	209.888	3.202
132.000	209.891	3.202
132.200	209.890	3.202
132.400	209.890	3.202
132.600	209.890	3.202
132.800	209.891	3.202
133.000	209.890	3.202
133.200	209.890	3.202
133.400	209.890	3.202
133.600	209.890	3.202
133.800	209.889	3.203
134.000	209.892	3.203
134.200	209.891	3.203
134.400	209.890	3.203
134.600	209.891	3.203
134.800	209.891	3.203
135.000	209.892	3.203
135.200	209.890	3.203
135.400	209.891	3.203
135.600	209.891	3.203
135.800	209.891	3.203
136.000	209.890	3.203
136.200	209.891	3.203
136.400	209.892	3.203
136.600	209.891	3.203
136.800	209.891	3.203
137.000	209.892	3.203
137.200	209.891	3.203
137.400	209.890	3.203
137.600	209.892	3.203
137.800	209.889	3.204
138.000	209.890	3.204
138.200	209.890	3.204
138.400	209.891	3.204
138.600	209.890	3.204
138.800	209.889	3.204
139.000	209.891	3.204
139.200	209.891	3.204
139.400	209.891	3.204
139.600	209.891	3.204
139.800	209.891	3.204
140.000	209.890	3.204
140.200	209.891	3.204
140.400	209.892	3.204
140.600	209.891	3.204
140.800	209.891	3.204
141.000	209.891	3.204
141.200	209.890	3.204
141.400	209.892	3.204
141.600	209.893	3.205
141.800	209.890	3.205
142.000	209.891	3.205
142.200	209.891	3.205
142.400	209.891	3.205
142.600	209.890	3.205
142.800	209.892	3.205
143.000	209.892	3.205
143.200	209.892	3.205
143.400	209.890	3.205
143.600	209.890	3.205
143.800	209.892	3.205
144.000	209.891	3.205
144.200	209.891	3.205
144.400	209.892	3.205
144.600	209.892	3.205
144.800	209.891	3.205
145.000	209.892	3.205
145.200	209.892	3.206
145.400	209.892	3.206
145.600	209.891	3.206
145.800	209.893	3.206
146.000	209.891	3.206
146.200	209.893	3.206
146.400	209.893	3.206
146.600	209.891	3.206
146.800	209.890	3.206
147.000	209.890	3.206
147.200	209.891	3.206
147.400	209.890	3.206
147.600	209.892	3.206
147.800	209.892	3.206
148.000	209.891	3.206
148.200	209.889	3.206
148.400	209.889	3.206
148.600	209.890	3.206
148.800	209.891	3.206
149.000	209.891	3.206
149.200	209.892	3.207
149.400	209.892	3.207
149.600	209.891	3.207
149.800	209.890	3.207
150.000	209.891	3.207
150.200	209.891	3.207
150.400	209.891	3.207
150.600	209.892	3.207
150.800	209.892	3.207
151.000	209.892	3.207
151.200	209.891	3.207
151.400	209.890	3.207
151.600	209.891	3.207
151.800	209.893	3.207
152.000	209.892	3.207
152.200	209.893	3.207
152.400	209.892	3.207
152.600	209.891	3.207
152.800	209.892	3.207
153.000	209.892	3.208
153.200	209.892	3.208
153.400	209.892	3.208
153.600	209.891	3.208
153.800	209.892	3.208
154.000	209.890	3.208
154.200	209.890	3.208
154.400	209.891	3.208
154.600	209.891	3.208
154.800	209.891	3.208
155.000	209.890	3.208
155.200	209.889	3.208
155.400	209.891	3.208
155.600	209.890	3.208
155.800	209.891	3.208
156.000	209.891	3.208
156.200	209.891	3.208
156.400	209.891	3.208
156.600	209.892	3.208
156.800	209.891	3.208
157.000	209.892	3.208
157.200	209.891	3.209
157.400	209.891	3.209
157.600	209.892	3.209
157.800	209.892	3.209
158.000	209.890	3.209
158.200	209.891	3.209
158.400	209.889	3.209
158.600	209.890	3.209
158.800	209.891	3.209
159.000	209.891	3.209
159.200	209.891	3.209
159.400	209.892	3.209
159.600	209.890	3.209
159.800	209.893	3.209
160.000	209.892	3.209
160.200	209.892	3.209
160.400	209.893	3.209
160.600	209.892	3.209
160.800	209.891	3.209
161.000	209.892	3.210
161.200	209.892	3.210
161.400	209.892	3.210
161.600	209.894	3.210
161.800	209.891	3.210
162.000	209.893	3.210
162.200	209.893	3.210
162.400	209.892	3.210
162.600	209.892	3.210
162.800	209.892	3.210
163.000	209.892	3.210
163.200	209.891	3.210
163.400	209.893	3.210
163.600	209.891	3.210
163.800	209.893	3.210
164.000	209.892	3.210
164.200	209.892	3.210
164.400	209.891	3.210
164.600	209.892	3.210
164.800	209.891	3.210
165.000	209.891	3.211
165.200	209.892	3.211
165.400	209.893	3.211
165.600	209.890	3.211
165.800	209.892	3.211
166.000	209.892	3.211
166.200	209.892	3.211
166.400	209.892	3.211
166.600	209.890	3.211
166.800	209.891	3.211
167.000	209.890	3.211
167.200	209.889	3.211
167.400	209.892	3.211
167.600	209.890	3.211
167.800	209.891	3.211
168.000	209.890	3.211
168.200	209.891	3.211
168.400	209.892	3.211
168.600	209.892	3.211
168.800	209.893	3.211
169.000	209.893	3.212
169.200	209.892	3.212
169.400	209.892	3.212
169.600	209.892	3.212
169.800	209.892	3.212
